tanggal,pm10,so2,co,o3,no2
3/3/2020,59,5,23,29,14
3/4/2020,56,7,19,55,16
3/5/2020,35,6,16,30,13
3/6/2020,36,10,19,33,16
3/7/2020,37,7,17,28,17
3/8/2020,45,7,16,39,11
3/9/2020,39,6,12,19,11
3/10/2020,30,5,12,33,11
3/11/2020,40,5,15,38,13
3/12/2020,48,5,19,39,20
3/13/2020,34,4,17,36,12
3/14/2020,64,6,19,87,17
3/15/2020,50,3,17,42,13
3/16/2020,50,4,20,36,19
3/17/2020,41,4,21,57,15
3/18/2020,44,3,15,54,12
3/19/2020,62,7,26,37,14
3/20/2020,48,4,12,51,14
3/21/2020,43,6,15,37,17
3/22/2020,34,4,7,42,9
3/23/2020,40,4,12,66,13
3/24/2020,58,4,20,54,17
3/25/2020,33,3,7,63,8
3/26/2020,49,4,10,42,10
3/27/2020,43,4,9,62,10
3/28/2020,58,6,12,67,14
3/29/2020,61,7,7,56,8
3/30/2020,47,6,9,68,12
3/31/2020,51,11,9,84,10
4/1/2020,38,6,12,67,10
4/2/2020,32,4,6,33,7
4/3/2020,30,5,4,33,5
4/4/2020,42,6,8,47,7
4/5/2020,50,4,6,63,8
4/6/2020,45,4,8,37,9
4/7/2020,26,3,11,35,9
4/8/2020,26,5,5,31,7
4/9/2020,36,3,5,27,10
4/10/2020,50,2,7,71,10
4/11/2020,48,2,6,88,6
4/12/2020,65,3,14,86,13
4/13/2020,40,2,8,46,9
4/14/2020,48,4,8,51,10
4/15/2020,40,2,8,46,11
4/16/2020,34,3,7,41,9
4/17/2020,43,2,8,54,9
4/18/2020,43,4,5,72,7
4/19/2020,59,5,7,87,9
4/20/2020,60,3,11,73,7
4/21/2020,46,4,11,35,10
4/22/2020,74,14,6,47,11
4/23/2020,45,5,5,43,7
4/24/2020,43,4,3,27,8
4/25/2020,46,3,7,45,8
4/26/2020,57,3,5,45,8
4/27/2020,36,1,4,71,8
4/28/2020,49,2,7,45,13
4/29/2020,53,4,6,52,11
4/30/2020,61,5,6,33,14
5/1/2020,47,2,11,38,10
5/2/2020,32,2,12,29,9
5/3/2020,52,5,11,35,9
5/4/2020,50,4,4,30,8
5/5/2020,51,7,7,34,9
5/6/2020,44,4,4,29,7
5/7/2020,50,4,3,48,9
5/8/2020,60,4,4,60,10
5/9/2020,56,4,3,34,12
5/10/2020,64,5,3,44,12
5/11/2020,44,2,4,47,8
5/12/2020,47,3,4,62,10
5/13/2020,54,2,3,38,8
5/14/2020,56,7,9,42,9
5/15/2020,60,7,7,40,9
5/16/2020,58,6,8,57,8
5/17/2020,60,6,8,83,7
5/18/2020,54,4,6,43,10
5/19/2020,30,8,8,59,13
5/20/2020,50,12,10,34,8
5/21/2020,27,7,7,49,9
5/22/2020,58,8,7,42,8
5/23/2020,42,3,10,52,8
5/24/2020,41,3,8,43,5
5/25/2020,26,2,4,27,5
5/26/2020,32,4,5,29,8
5/27/2020,22,4,4,65,8
5/28/2020,44,5,6,90,16
5/29/2020,58,8,6,74,12
5/30/2020,52,16,7,41,10
5/31/2020,48,14,7,46,9
6/1/2020,50,14,10,45,9
6/2/2020,44,14,7,37,8
6/3/2020,41,14,4,31,8
6/4/2020,45,18,4,28,8
6/5/2020,56,18,6,60,12
6/6/2020,69,18,7,74,13
6/7/2020,55,16,5,65,9
6/8/2020,59,15,5,33,10
6/9/2020,58,14,6,41,12
6/10/2020,67,16,10,34,10
6/11/2020,63,16,6,40,10
6/12/2020,49,15,6,58,13
6/13/2020,60,16,6,61,10
6/14/2020,60,15,6,61,12
6/15/2020,70,13,8,54,13
6/16/2020,67,16,8,35,11
6/17/2020,56,15,5,49,8
6/18/2020,60,17,6,56,9
6/19/2020,57,15,6,47,11
6/20/2020,61,17,12,67,17
6/21/2020,63,16,6,61,10
6/22/2020,67,20,6,34,11
6/23/2020,53,18,7,41,15
6/24/2020,53,15,7,77,11
6/25/2020,76,19,13,64,23
6/26/2020,70,18,10,61,19
6/27/2020,65,20,6,42,14
6/28/2020,72,21,6,47,11
6/29/2020,68,20,5,57,11
6/30/2020,75,20,6,53,15
7/1/2020,69,18,6,65,11
7/2/2020,68,17,7,47,11
7/3/2020,54,18,7,32,9
7/4/2020,70,18,8,43,12
7/5/2020,63,20,5,40,9
7/6/2020,58,21,7,39,12
7/7/2020,53,22,6,33,12
7/8/2020,60,20,6,59,15
7/9/2020,54,16,8,67,12
7/10/2020,62,19,8,80,17
7/11/2020,73,17,9,47,16
7/12/2020,62,17,6,60,9
7/13/2020,61,19,5,44,10
7/14/2020,64,21,6,55,16
7/15/2020,57,16,6,31,12
7/16/2020,48,19,5,24,11
7/17/2020,56,24,7,39,10
7/18/2020,55,21,7,54,15
7/19/2020,68,17,6,66,10
7/20/2020,66,16,8,77,12
7/21/2020,59,19,8,58,12
7/22/2020,56,16,6,49,15
7/23/2020,62,16,7,85,11
7/24/2020,60,18,7,56,13
7/25/2020,64,18,7,60,11
7/26/2020,59,19,5,45,10
7/27/2020,58,21,6,56,11
7/28/2020,68,20,7,89,14
7/29/2020,66,19,7,107,14
7/30/2020,68,17,7,104,12
7/31/2020,56,19,7,62,14
8/1/2020,65,18,7,84,13
8/2/2020,75,17,11,77,15
8/3/2020,71,18,9,65,11
8/4/2020,61,19,5,61,11
8/5/2020,67,20,7,70,12
8/6/2020,70,23,6,55,16
8/7/2020,65,19,6,72,12
8/8/2020,64,18,6,58,14
8/9/2020,54,15,6,65,12
8/10/2020,58,18,5,47,11
8/11/2020,60,20,5,34,10
8/12/2020,68,19,14,49,17
8/13/2020,53,16,7,41,12
8/14/2020,40,16,8,43,16
8/15/2020,58,18,10,29,12
8/16/2020,50,19,4,44,10
8/17/2020,52,16,7,52,10
8/18/2020,52,17,10,66,13
8/19/2020,65,18,15,39,18
8/20/2020,54,17,6,40,13
8/21/2020,46,18,3,41,9
8/22/2020,58,21,5,42,11
8/23/2020,63,22,7,53,13
8/24/2020,55,18,5,44,11
8/25/2020,57,20,7,53,14
8/26/2020,52,20,5,66,11
8/27/2020,55,18,5,52,11
8/28/2020,57,19,5,48,16
8/29/2020,59,20,4,54,8
8/30/2020,56,19,4,58,6
8/31/2020,57,20,6,68,14
9/1/2020,63,20,6,60,11
9/2/2020,57,18,6,81,13
9/3/2020,58,18,8,65,13
9/4/2020,48,19,5,44,9
9/5/2020,50,17,5,88,12
9/6/2020,59,17,7,84,12
9/7/2020,48,23,6,64,12
9/8/2020,58,22,5,47,12
9/9/2020,56,22,4,39,9
9/10/2020,56,18,6,78,13
9/11/2020,68,18,7,70,22
9/12/2020,59,18,7,99,18
9/13/2020,60,18,7,86,11
9/14/2020,57,18,6,58,11
9/15/2020,55,16,6,69,12
9/16/2020,57,16,7,59,14
9/17/2020,45,18,4,49,10
9/18/2020,52,19,4,42,10
9/19/2020,60,22,5,68,11
9/20/2020,44,19,3,35,6
9/21/2020,46,18,8,64,9
9/22/2020,37,15,6,82,11
9/23/2020,54,20,7,78,12
9/24/2020,57,17,6,82,14
9/25/2020,62,19,6,65,11
9/26/2020,69,19,10,91,14
9/27/2020,61,17,11,77,13
9/28/2020,42,16,5,70,10
9/29/2020,52,19,6,66,11
9/30/2020,55,19,6,47,11
10/1/2020,50,19,4,50,10
10/2/2020,53,22,6,69,12
10/3/2020,50,17,9,71,14
10/4/2020,53,18,8,75,16
10/5/2020,40,16,5,95,10
10/6/2020,42,17,5,70,11
10/7/2020,52,20,5,68,13
10/8/2020,46,20,5,83,11
10/9/2020,60,18,7,87,14
10/10/2020,53,17,7,60,11
10/11/2020,44,18,6,74,11
10/12/2020,57,19,7,86,16
10/13/2020,61,21,9,75,11
10/14/2020,63,18,8,63,20
10/15/2020,60,20,7,70,17
10/16/2020,56,19,7,76,20
10/17/2020,51,17,9,61,22
10/18/2020,50,16,7,51,14
10/19/2020,54,16,7,60,11
10/20/2020,54,18,11,43,15
10/21/2020,57,18,11,71,15
10/22/2020,48,17,10,44,13
10/23/2020,26,15,3,23,7
10/24/2020,47,23,6,61,11
10/25/2020,39,17,7,48,11
10/26/2020,41,18,8,77,20
10/27/2020,40,16,9,77,15
10/28/2020,55,18,18,60,16
10/29/2020,51,17,7,40,14
10/30/2020,52,18,5,35,9
10/31/2020,35,20,3,48,8
11/1/2020,49,67,18,10,40
11/2/2020,23,27,15,3,32
11/3/2020,43,64,19,6,53
11/4/2020,42,62,20,5,59
11/5/2020,51,70,17,11,50
11/6/2020,79,106,23,13,49
11/7/2020,61,85,19,14,45
11/8/2020,60,85,16,17,57
11/9/2020,62,95,20,13,57
11/10/2020,62,92,18,8,53
11/11/2020,61,97,20,10,62
11/12/2020,53,80,20,6,49
11/13/2020,53,68,20,5,34
11/14/2020,54,78,20,7,79
11/15/2020,52,73,21,6,41
11/16/2020,51,70,20,5,42
11/17/2020,57,84,18,7,60
11/18/2020,57,79,18,9,71
11/19/2020,58,84,18,13,64
11/20/2020,53,68,20,5,34
11/21/2020,54,82,18,15,48
11/22/2020,51,69,18,15,45
11/23/2020,62,93,20,11,51
11/24/2020,44,56,19,8,53
11/25/2020,39,63,19,8,48
11/26/2020,47,69,21,9,55
11/27/2020,44,59,20,8,41
11/28/2020,46,66,18,7,65
11/29/2020,37,56,17,7,24
11/30/2020,18,21,16,4,27
12/1/2020,22,17,4,19,8
12/2/2020,25,18,4,28,7
12/3/2020,29,19,8,48,14
12/4/2020,39,29,8,52,17
12/5/2020,28,22,7,34,11
12/6/2020,31,22,7,30,9
12/7/2020,25,22,6,18,9
12/8/2020,36,31,8,23,8
12/9/2020,32,22,5,25,8
12/10/2020,32,30,4,25,7
12/11/2020,32,24,9,21,12
12/12/2020,23,19,6,29,10
12/13/2020,29,20,5,29,6
12/14/2020,25,18,4,29,9
12/15/2020,26,18,6,24,8
12/16/2020,21,17,5,19,7
12/17/2020,24,21,5,30,7
12/18/2020,25,19,5,25,8
12/19/2020,27,19,6,24,9
12/20/2020,37,20,9,19,8
12/21/2020,17,17,4,14,5
12/22/2020,23,19,6,16,10
12/23/2020,43,26,11,26,13
12/24/2020,40,26,8,31,8
12/25/2020,23,23,4,25,5
12/26/2020,23,26,3,30,6
12/27/2020,24,26,5,35,5
12/28/2020,26,27,4,33,8
12/29/2020,21,23,5,28,6
12/30/2020,19,22,4,25,7
12/31/2020,26,25,8,29,10
1/1/2021,38,29,6,31,13
1/2/2021,27,27,7,47,7
1/3/2021,44,25,7,40,13
1/4/2021,30,24,4,32,7
1/5/2021,38,24,6,31,9
1/6/2021,41,23,13,46,13
1/7/2021,35,22,6,39,10
1/8/2021,37,26,16,17,10
1/9/2021,47,16,27,22,12
1/10/2021,23,16,11,33,8
1/11/2021,38,17,14,27,10
1/12/2021,29,20,12,26,15
1/13/2021,34,17,13,20,9
1/14/2021,36,15,15,26,13
1/15/2021,42,14,15,32,12
1/16/2021,52,15,17,25,14
1/17/2021,52,17,15,26,14
1/18/2021,40,16,11,26,12
1/19/2021,31,13,12,25,12
1/20/2021,35,12,12,22,13
1/21/2021,43,13,14,28,15
1/22/2021,49,14,14,28,15
1/23/2021,72,14,43,44,20
1/24/2021,33,12,14,23,10
1/25/2021,56,13,29,62,15
1/26/2021,52,14,19,28,13
1/27/2021,20,13,10,19,8
1/28/2021,27,14,18,17,11
1/29/2021,30,16,17,24,11
1/30/2021,27,13,16,24,12
1/31/2021,36,13,16,26,10
2/1/2021,59,21,26,15,31
2/2/2021,30,21,14,16,24
2/3/2021,23,19,11,14,19
2/4/2021,36,23,14,12,24
2/5/2021,29,20,14,12,21
2/6/2021,27,21,8,21,15
2/7/2021,25,19,7,19,12
2/8/2021,24,19,10,18,17
2/9/2021,33,22,12,14,22
2/10/2021,32,21,10,12,16
2/11/2021,26,23,13,9,17
2/12/2021,41,26,16,10,16
2/13/2021,25,20,9,19,16
2/14/2021,33,18,11,19,19
2/15/2021,34,20,13,17,25
2/16/2021,26,18,11,18,26
2/17/2021,39,23,23,12,33
2/18/2021,43,29,13,12,29
2/19/2021,29,19,20,12,23
2/20/2021,30,18,11,18,20
2/21/2021,31,18,10,16,17
2/22/2021,51,20,18,11,23
2/23/2021,50,22,11,20,23
2/24/2021,30,22,10,9,16
2/25/2021,31,26,12,14,17
2/26/2021,29,18,13,18,20
2/27/2021,49,23,15,17,31
2/28/2021,43,19,12,19,18
3/1/2021,37,20,12,12,17
3/2/2021,38,20,15,14,28
3/3/2021,49,19,21,17,35
3/4/2021,51,22,18,19,31
3/5/2021,52,20,16,16,30
3/6/2021,51,20,22,15,37
3/7/2021,57,23,23,19,31
3/8/2021,47,21,16,11,19
3/9/2021,36,23,15,10,22
3/10/2021,45,20,20,14,27
3/11/2021,27,19,9,15,21
3/12/2021,44,24,12,13,25
3/13/2021,37,27,13,13,25
3/14/2021,39,23,14,10,19
3/15/2021,45,29,18,13,34
3/16/2021,55,32,13,21,36
3/17/2021,59,25,19,20,45
3/18/2021,64,30,15,25,40
3/19/2021,60,29,14,24,35
3/20/2021,55,28,16,19,31
3/21/2021,43,21,11,18,17
3/22/2021,38,21,13,14,18
3/23/2021,37,23,11,12,16
3/24/2021,32,21,10,9,15
3/25/2021,25,22,9,14,17
3/26/2021,50,23,19,19,28
3/27/2021,53,29,13,18,33
3/28/2021,54,20,15,31,31
3/29/2021,55,19,19,21,37
3/30/2021,53,24,15,14,30
3/31/2021,43,22,13,15,23
4/1/2021,26,22,11,13,19
4/2/2021,41,27,11,17,19
4/3/2021,25,20,8,18,22
4/4/2021,57,21,23,14,33
4/5/2021,52,22,15,18,27
4/6/2021,33,27,10,14,18
4/7/2021,30,25,11,13,19
4/8/2021,38,33,12,13,22
4/9/2021,54,26,14,15,28
4/10/2021,48,23,13,17,29
4/11/2021,45,31,12,25,31
4/12/2021,55,26,20,15,31
4/13/2021,55,23,18,21,40
4/14/2021,51,27,15,25,32
4/15/2021,56,24,24,21,40
4/16/2021,55,24,20,16,42
4/17/2021,65,24,19,19,41
4/18/2021,57,24,11,25,26
4/19/2021,63,25,14,26,30
4/20/2021,56,25,12,21,30
4/21/2021,63,24,19,14,37
4/22/2021,54,25,14,23,40
4/23/2021,66,25,16,21,42
4/24/2021,66,23,18,30,40
4/25/2021,63,24,15,17,36
4/26/2021,56,26,10,22,24
4/27/2021,62,26,12,23,28
4/28/2021,54,21,15,21,34
4/29/2021,57,23,17,18,38
4/30/2021,61,23,18,20,42
5/1/2021,52,23,10,20,33
5/2/2021,50,22,9,18,17
5/3/2021,53,26,10,20,20
5/4/2021,59,31,14,14,26
5/5/2021,58,22,18,14,38
5/6/2021,49,19,16,18,38
5/7/2021,54,20,26,19,45
5/8/2021,52,20,12,19,28
5/9/2021,41,18,9,26,21
5/10/2021,47,19,10,25,21
5/11/2021,60,24,12,25,24
5/12/2021,59,21,10,25,21
5/13/2021,70,24,14,24,20
5/14/2021,52,24,8,25,14
5/15/2021,51,26,11,20,19
5/16/2021,51,23,8,20,16
5/17/2021,47,22,11,24,24
5/18/2021,40,24,10,23,26
5/19/2021,52,23,17,19,36
5/20/2021,57,24,12,23,27
5/21/2021,52,24,15,22,34
5/22/2021,56,22,16,28,36
5/23/2021,60,24,21,27,37
5/24/2021,74,22,20,23,38
5/25/2021,44,23,15,23,35
5/26/2021,56,27,11,21,24
5/27/2021,51,27,8,16,20
5/28/2021,54,29,12,16,24
5/29/2021,56,23,14,17,32
5/30/2021,47,24,16,18,29
5/31/2021,55,21,15,19,33
6/1/2021,59,22,18,19,35
6/2/2021,59,21,20,24,38
6/3/2021,54,22,20,17,41
6/4/2021,63,20,13,14,30
6/5/2021,59,23,20,19,38
6/6/2021,59,22,15,19,32
6/7/2021,52,24,13,28,31
6/8/2021,58,26,16,24,38
6/9/2021,58,24,14,23,34
6/10/2021,66,23,23,18,47
6/11/2021,59,22,15,23,40
6/12/2021,57,24,17,27,35
6/13/2021,51,23,14,25,25
6/14/2021,58,25,13,22,26
6/15/2021,62,31,13,17,29
6/16/2021,56,39,18,13,35
6/17/2021,56,28,25,17,39
6/18/2021,64,29,17,16,34
6/19/2021,54,26,21,13,45
6/20/2021,75,33,25,21,44
6/21/2021,52,24,16,18,31
6/22/2021,44,27,15,16,32
6/23/2021,54,26,17,24,43
6/24/2021,65,31,17,17,39
6/25/2021,59,36,14,17,32
6/26/2021,54,31,10,21,23
6/27/2021,65,27,18,22,32
6/28/2021,55,24,18,26,38
6/29/2021,66,30,15,20,28
6/30/2021,65,26,19,19,38
7/1/2021,55,27,14,20,31
7/2/2021,55,33,16,14,30
7/3/2021,58,33,12,19,25
7/4/2021,68,27,11,27,22
7/5/2021,71,28,12,34,25
7/6/2021,56,26,9,29,29
7/7/2021,64,34,10,22,27
7/8/2021,68,32,10,26,26
7/9/2021,70,33,9,28,25
7/10/2021,64,35,7,24,23
7/11/2021,54,32,6,21,15
7/12/2021,46,29,5,18,13
7/13/2021,63,33,10,18,24
7/14/2021,53,28,10,17,23
7/15/2021,66,31,12,24,30
7/16/2021,71,30,11,24,29
7/17/2021,63,29,8,28,20
7/18/2021,63,31,8,32,19
7/19/2021,66,26,10,32,28
7/20/2021,74,27,15,24,24
7/21/2021,48,27,7,26,17
7/22/2021,53,31,9,24,26
7/23/2021,58,26,9,27,28
7/24/2021,53,26,13,21,34
7/25/2021,70,25,23,28,38
7/26/2021,65,27,14,17,32
7/27/2021,61,29,10,23,28
7/28/2021,68,31,13,20,30
7/29/2021,59,28,13,24,32
7/30/2021,73,29,12,39,35
7/31/2021,54,26,7,27,24
8/1/2021,51,25,8,29,22
8/2/2021,47,24,10,25,28
8/3/2021,50,26,11,19,35
8/4/2021,52,29,8,24,26
8/5/2021,52,29,9,21,27
8/6/2021,56,28,15,11,28
8/7/2021,55,31,7,18,18
8/8/2021,53,33,6,23,16
8/9/2021,52,30,6,25,15
8/10/2021,32,25,7,29,16
8/11/2021,55,25,10,24,25
8/12/2021,55,28,8,20,19
8/13/2021,56,28,10,17,28
8/14/2021,65,30,15,24,36
8/15/2021,56,31,8,17,20
8/16/2021,53,30,8,17,19
8/17/2021,56,28,13,26,22
8/18/2021,59,25,11,27,26
8/19/2021,60,31,15,24,35
8/20/2021,58,29,11,32,34
8/21/2021,59,25,13,26,35
8/22/2021,59,28,14,25,28
8/23/2021,56,28,10,25,27
8/24/2021,59,27,12,32,30
8/25/2021,62,26,12,34,34
8/26/2021,56,27,10,22,33
8/27/2021,62,30,11,25,31
8/28/2021,65,26,11,40,27
8/29/2021,65,28,12,30,29
8/30/2021,79,27,17,39,41
8/31/2021,64,27,12,35,33
9/1/2021,63,29,15,24,38
9/2/2021,60,29,11,30,28
9/3/2021,60,27,11,37,30
9/4/2021,58,26,10,31,28
9/5/2021,63,27,11,28,28
9/6/2021,68,31,11,26,24
9/7/2021,52,28,9,19,24
9/8/2021,53,25,16,23,34
9/9/2021,45,25,12,27,31
9/10/2021,51,27,10,25,32
9/11/2021,66,32,12,34,41
9/12/2021,61,26,10,28,27
9/13/2021,51,29,8,23,21
9/14/2021,31,24,8,20,19
9/15/2021,54,29,20,20,45
9/16/2021,48,29,9,23,24
9/17/2021,42,29,7,26,20
9/18/2021,50,29,8,23,22
9/19/2021,53,26,8,33,19
9/20/2021,51,27,10,25,34
9/21/2021,55,28,11,29,36
9/22/2021,57,29,11,24,32
9/23/2021,54,29,8,27,22
9/24/2021,57,34,8,20,26
9/25/2021,49,31,7,24,20
9/26/2021,52,28,6,28,19
9/27/2021,51,27,12,22,33
9/28/2021,45,25,9,24,28
9/29/2021,54,26,12,29,38
9/30/2021,63,27,13,38,37
10/1/2021,57,30,11,32,38
10/2/2021,67,32,11,30,35
10/3/2021,70,29,10,28,28
10/4/2021,58,30,11,34,29
10/5/2021,55,29,11,30,33
10/6/2021,60,38,10,26,35
10/7/2021,45,29,9,21,28
10/8/2021,54,33,11,24,35
10/9/2021,52,27,9,32,29
10/10/2021,58,26,9,38,26
10/11/2021,59,29,10,35,30
10/12/2021,56,37,9,23,35
10/13/2021,52,28,8,25,31
10/14/2021,64,33,11,35,35
10/15/2021,75,29,12,34,37
10/16/2021,66,28,15,32,44
10/17/2021,65,34,11,36,30
10/18/2021,44,25,9,19,26
10/19/2021,41,29,14,15,30
10/20/2021,33,29,10,21,27
10/21/2021,45,25,9,28,32
10/22/2021,64,31,18,19,48
10/23/2021,57,29,10,20,36
10/24/2021,58,27,11,28,36
10/25/2021,62,27,14,33,37
10/26/2021,55,29,14,23,43
10/27/2021,55,29,15,22,39
10/28/2021,51,28,16,22,39
10/29/2021,50,31,19,18,35
10/30/2021,48,31,12,25,40
10/31/2021,53,27,11,32,32
11/1/2021,58,32,16,22,41
11/2/2021,50,29,14,22,35
11/3/2021,49,33,13,21,38
11/4/2021,57,30,17,34,47
11/5/2021,56,31,19,18,46
11/6/2021,55,30,13,22,40
11/7/2021,38,27,8,23,25
11/8/2021,38,29,18,15,32
11/9/2021,55,32,14,17,38
11/10/2021,38,28,10,16,25
11/11/2021,41,48,12,13,15
11/12/2021,32,31,10,16,9
11/13/2021,51,36,16,27,12
11/14/2021,42,29,11,18,7
11/15/2021,27,30,8,16,7
11/16/2021,31,31,8,11,6
11/17/2021,55,50,13,15,9
11/18/2021,55,43,18,19,13
11/19/2021,28,31,7,16,5
11/20/2021,28,33,7,13,6
11/21/2021,41,33,15,16,6
11/22/2021,27,32,7,14,5
11/23/2021,20,32,7,13,5
11/24/2021,23,30,8,12,6
11/25/2021,39,34,10,11,7
11/26/2021,34,32,12,9,7
11/27/2021,30,30,10,8,5
11/28/2021,19,29,5,14,4
11/29/2021,23,30,7,12,5
11/30/2021,29,31,9,18,7
12/1/2021,49,33,13,15,12
12/2/2021,28,31,7,15,5
12/3/2021,49,9,19,7,9
12/4/2021,39,35,13,15,9
12/5/2021,41,39,15,15,9
12/6/2021,60,55,23,18,11
12/7/2021,30,34,12,16,9
12/8/2021,45,33,17,18,10
12/9/2021,33,36,10,21,11
12/10/2021,46,43,14,19,12
12/11/2021,28,33,8,24,9
12/12/2021,44,32,17,15,7
12/13/2021,31,34,10,13,6
12/14/2021,46,46,15,16,10
12/15/2021,58,43,19,20,14
12/16/2021,56,39,20,24,16
12/17/2021,53,42,18,24,15
12/18/2021,51,39,18,22,10
12/19/2021,58,38,24,33,15
12/20/2021,52,39,13,23,11
12/21/2021,52,41,19,22,17
12/22/2021,63,56,28,25,19
12/23/2021,56,57,18,20,18
12/24/2021,34,53,15,17,11
12/25/2021,53,56,17,17,9
12/26/2021,35,51,11,22,10
12/27/2021,52,61,15,20,15
12/28/2021,51,53,15,18,13
12/29/2021,31,54,10,24,11
12/30/2021,55,53,16,23,14
12/31/2021,62,52,23,20,14
