tanggal,pm10,so2,co,o3,no2
2/6/2019,52,26,20,75,13
2/7/2019,70,39,34,65,19
2/8/2019,63,44,23,132,18
2/9/2019,59,24,25,144,22
2/10/2019,59,23,28,81,17
2/11/2019,37,19,19,71,16
2/12/2019,56,34,36,94,17
2/13/2019,67,26,43,71,18
2/14/2019,73,35,39,91,17
2/15/2019,54,23,19,89,14
2/16/2019,42,21,15,111,12
2/17/2019,55,20,20,79,12
2/18/2019,51,23,31,88,22
2/19/2019,72,26,31,123,21
2/20/2019,69,24,41,70,23
2/21/2019,69,26,29,86,18
2/22/2019,60,34,34,77,19
2/23/2019,42,22,24,102,15
2/24/2019,57,26,29,88,14
2/25/2019,59,28,32,115,12
2/26/2019,61,29,25,88,14
2/27/2019,64,22,24,67,17
2/28/2019,56,21,22,98,13
3/1/2019,58,19,29,70,15
3/2/2019,50,51,25,62,12
3/3/2019,53,23,22,82,15
3/4/2019,55,22,32,104,22
3/5/2019,47,21,28,83,22
3/6/2019,54,21,25,60,19
3/7/2019,55,24,39,112,17
3/8/2019,78,25,41,155,27
3/9/2019,67,35,29,215,27
3/10/2019,60,26,23,164,19
3/11/2019,55,23,20,55,18
3/12/2019,41,20,20,51,12
3/13/2019,50,27,28,122,22
3/14/2019,58,26,52,162,36
3/15/2019,71,29,29,132,35
3/16/2019,60,26,43,128,15
3/17/2019,51,21,18,82,9
3/18/2019,52,21,18,65,10
3/19/2019,38,20,18,68,6
3/20/2019,38,20,16,65,12
3/21/2019,58,21,21,74,10
3/22/2019,55,20,24,58,12
3/23/2019,40,20,15,75,15
3/24/2019,36,20,9,55,4
3/25/2019,40,20,14,42,7
3/26/2019,71,21,36,89,16
3/27/2019,57,22,25,192,15
3/28/2019,56,21,36,130,18
3/29/2019,62,24,34,182,20
3/30/2019,62,24,25,190,16
3/31/2019,62,23,35,194,18
4/1/2019,68,21,37,167,20
4/2/2019,72,21,49,101,15
4/3/2019,69,21,44,146,18
4/4/2019,61,21,30,172,17
4/5/2019,59,25,25,83,18
4/6/2019,74,21,38,195,23
4/7/2019,72,21,41,243,13
4/8/2019,57,22,24,235,17
4/9/2019,72,25,27,127,18
4/10/2019,82,25,32,199,27
4/11/2019,69,23,23,153,17
4/12/2019,55,22,38,78,10
4/13/2019,55,21,42,62,10
4/14/2019,45,22,37,112,14
4/15/2019,64,22,39,122,23
4/16/2019,62,22,43,119,16
4/17/2019,69,22,39,80,16
4/18/2019,73,21,26,111,16
4/19/2019,60,22,21,42,9
4/20/2019,33,21,16,105,20
4/21/2019,60,22,27,110,16
4/22/2019,60,23,24,63,9
4/23/2019,63,24,18,73,10
4/24/2019,57,22,20,72,15
4/25/2019,67,22,45,85,12
4/26/2019,42,21,22,124,22
4/27/2019,55,21,38,90,11
4/28/2019,65,22,46,78,11
4/29/2019,56,22,35,130,19
4/30/2019,59,22,29,111,21
5/1/2019,53,21,29,80,11
5/2/2019,48,13,18,29,6
5/3/2019,50,26,24,99,16
5/4/2019,72,22,32,92,15
5/5/2019,59,22,34,91,15
5/6/2019,52,16,22,93,13
5/7/2019,71,18,31,89,16
5/8/2019,77,23,52,132,21
5/9/2019,69,23,32,149,22
5/10/2019,57,22,26,87,16
5/11/2019,52,21,22,65,13
5/12/2019,69,22,24,76,12
5/13/2019,---,---,---,---,---
5/14/2019,---,---,---,---,---
5/15/2019,---,---,---,---,---
5/16/2019,---,---,---,---,---
5/17/2019,---,---,---,---,---
5/18/2019,---,---,---,---,---
5/19/2019,---,---,---,---,---
5/20/2019,---,---,---,---,---
5/21/2019,---,---,---,---,---
5/22/2019,---,---,---,---,---
5/23/2019,---,---,---,---,---
5/24/2019,---,---,---,---,---
5/25/2019,---,---,---,---,---
5/26/2019,---,---,---,---,---
5/27/2019,---,---,---,---,---
5/28/2019,---,---,---,---,---
5/29/2019,---,---,---,---,---
5/30/2019,---,---,---,---,---
5/31/2019,---,---,---,---,---
6/1/2019,63,23,19,104,15
6/2/2019,70,23,23,106,14
6/3/2019,55,23,18,89,10
6/4/2019,75,24,20,82,11
6/5/2019,82,25,26,65,13
6/6/2019,51,23,11,75,9
6/7/2019,51,24,11,54,8
6/8/2019,50,22,13,105,9
6/9/2019,51,23,18,98,15
6/10/2019,57,23,20,88,16
6/11/2019,57,24,22,105,22
6/12/2019,68,24,22,108,18
6/13/2019,79,24,25,148,21
6/14/2019,73,25,21,98,16
6/15/2019,57,24,27,112,24
6/16/2019,66,24,24,107,17
6/17/2019,75,25,24,93,14
6/18/2019,69,27,20,74,12
6/19/2019,80,27,19,92,16
6/20/2019,87,25,34,99,17
6/21/2019,79,27,23,103,13
6/22/2019,80,28,19,133,15
6/23/2019,72,26,20,134,17
6/24/2019,79,27,20,103,13
6/25/2019,89,26,25,89,14
6/26/2019,84,27,21,80,15
6/27/2019,81,26,25,142,17
6/28/2019,69,29,28,143,21
6/29/2019,69,29,26,173,17
6/30/2019,64,27,16,83,12
7/1/2019,69,26,23,96,15
7/2/2019,71,26,24,108,15
7/3/2019,71,28,21,87,16
7/4/2019,77,25,20,78,16
7/5/2019,67,26,23,91,13
7/6/2019,62,27,22,82,13
7/7/2019,63,26,12,58,7
7/8/2019,61,27,17,84,10
7/9/2019,69,26,22,111,18
7/10/2019,64,31,14,91,15
7/11/2019,71,28,20,63,14
7/12/2019,67,28,17,77,13
7/13/2019,67,27,18,163,14
7/14/2019,84,29,22,160,17
7/15/2019,70,26,23,77,18
7/16/2019,78,27,24,92,19
7/17/2019,68,27,27,107,19
7/18/2019,74,27,23,87,16
7/19/2019,68,28,26,58,18
7/20/2019,75,27,22,113,22
7/21/2019,79,27,18,91,12
7/22/2019,71,25,24,121,21
7/23/2019,83,28,23,78,15
7/24/2019,76,28,20,92,19
7/25/2019,79,28,37,124,25
7/26/2019,83,28,21,96,21
7/27/2019,73,27,17,94,13
7/28/2019,90,27,17,115,13
7/29/2019,75,27,27,129,17
7/30/2019,83,27,26,99,15
8/1/2019,71,27,22,115,18
8/2/2019,76,28,22,96,20
8/3/2019,77,28,20,92,19
8/4/2019,71,27,18,80,17
8/5/2019,64,28,0,117,22
8/6/2019,66,29,20,140,18
8/7/2019,79,28,22,127,14
8/8/2019,98,22,24,146,21
8/9/2019,74,29,21,119,18
8/10/2019,82,29,24,100,18
8/11/2019,68,27,21,72,9
8/12/2019,71,27,17,73,10
8/13/2019,70,29,21,57,10
8/14/2019,67,28,19,69,18
8/15/2019,72,28,22,102,17
8/16/2019,92,28,48,207,19
8/17/2019,71,27,22,174,14
8/18/2019,69,27,25,108,10
8/19/2019,71,29,25,185,19
8/20/2019,75,31,23,171,18
8/21/2019,70,30,20,76,11
8/22/2019,70,21,20,88,14
8/23/2019,81,28,29,201,18
8/24/2019,77,28,22,171,19
8/25/2019,66,29,17,128,12
8/26/2019,78,30,22,184,16
8/27/2019,79,35,24,149,22
8/28/2019,69,27,28,108,17
8/29/2019,76,28,28,132,14
8/30/2019,72,30,22,96,12
8/31/2019,76,29,30,78,15
9/1/2019,74,22,26,109,10
9/2/2019,71,20,24,187,16
9/3/2019,73,31,20,141,20
9/4/2019,78,30,24,144,13
9/5/2019,75,30,26,113,12
9/6/2019,74,30,23,127,15
9/7/2019,73,30,26,127,15
9/8/2019,65,31,20,126,11
9/9/2019,67,29,20,106,14
9/10/2019,70,30,21,91,13
9/11/2019,75,32,25,160,16
9/12/2019,78,30,25,143,18
9/13/2019,84,33,23,156,18
9/14/2019,76,32,21,156,15
9/15/2019,74,31,22,99,14
9/16/2019,67,30,24,74,10
9/17/2019,66,32,21,77,14
9/18/2019,71,32,22,132,16
9/19/2019,70,32,25,107,12
9/20/2019,66,31,19,91,13
9/21/2019,63,34,16,169,14
9/22/2019,78,32,16,153,12
9/23/2019,70,33,18,87,12
9/24/2019,73,32,18,112,12
9/25/2019,78,26,24,174,17
9/26/2019,74,31,21,110,14
9/27/2019,72,31,23,131,16
9/28/2019,63,33,18,102,10
9/29/2019,75,31,19,115,14
9/30/2019,71,31,18,146,14
10/1/2019,134,33,20,184,16
10/2/2019,79,34,15,153,16
10/3/2019,78,31,19,138,21
10/4/2019,76,33,19,169,23
10/5/2019,73,51,14,89,38
10/6/2019,62,31,10,164,8
10/7/2019,73,33,15,100,11
10/8/2019,90,34,22,138,13
10/9/2019,68,31,19,130,16
10/10/2019,73,32,20,173,18
10/11/2019,80,33,21,207,24
10/12/2019,77,33,31,177,14
10/13/2019,70,33,17,173,13
10/14/2019,79,34,18,156,13
10/15/2019,64,32,18,178,14
10/16/2019,74,31,23,144,17
10/17/2019,64,31,20,156,12
10/18/2019,60,33,17,104,14
10/19/2019,75,32,19,78,11
10/20/2019,71,32,24,147,12
10/21/2019,73,33,40,87,11
10/22/2019,70,33,16,135,16
10/23/2019,70,33,20,140,17
10/24/2019,77,34,18,129,18
10/25/2019,75,33,19,172,12
10/26/2019,75,34,19,180,15
10/27/2019,83,34,28,153,12
10/28/2019,68,19,21,121,15
10/29/2019,85,34,30,97,14
10/30/2019,69,34,21,171,16
10/31/2019,76,35,18,120,14
11/1/2019,55,34,16,120,14
11/2/2019,59,32,17,87,13
11/3/2019,58,34,14,92,12
11/4/2019,57,34,16,137,12
11/5/2019,70,34,19,193,17
11/6/2019,65,33,27,156,17
11/7/2019,68,35,24,209,21
11/8/2019,85,35,26,150,24
11/9/2019,81,38,17,220,16
11/10/2019,80,35,16,183,20
11/11/2019,70,36,13,162,18
11/12/2019,71,22,22,134,16
11/13/2019,80,35,34,125,20
11/14/2019,76,34,32,60,15
11/15/2019,73,37,33,94,11
11/16/2019,66,36,20,81,12
11/17/2019,63,35,20,126,14
11/18/2019,69,35,17,165,22
11/19/2019,72,35,21,100,17
11/20/2019,53,21,18,134,15
11/21/2019,72,36,21,103,14
11/22/2019,60,35,27,112,17
11/23/2019,85,36,34,146,19
11/24/2019,68,37,27,167,13
11/25/2019,67,36,23,160,18
11/26/2019,81,35,30,125,15
11/27/2019,70,34,38,101,12
11/28/2019,71,36,28,106,14
11/29/2019,63,35,25,124,11
11/30/2019,56,34,26,111,13
12/1/2019,63,34,30,117,10
12/2/2019,53,35,21,136,14
12/3/2019,68,23,28,107,16
12/4/2019,61,36,29,125,13
12/5/2019,61,34,22,143,13
12/6/2019,61,35,25,159,11
12/7/2019,48,35,20,86,10
12/8/2019,56,35,29,120,10
12/9/2019,71,35,30,155,19
12/10/2019,63,35,24,91,12
12/11/2019,74,37,31,184,14
12/12/2019,74,36,28,87,14
12/13/2019,71,37,29,120,13
12/14/2019,63,37,23,94,13
12/15/2019,63,36,19,99,11
12/16/2019,76,36,22,88,18
12/17/2019,62,36,22,75,12
12/18/2019,58,35,28,140,17
12/19/2019,64,37,30,96,14
12/20/2019,72,38,30,99,16
12/21/2019,72,37,35,109,15
12/22/2019,53,36,24,94,13
12/23/2019,60,36,32,99,18
12/24/2019,68,37,34,105,11
12/25/2019,58,37,26,73,9
12/26/2019,54,37,22,91,12
12/27/2019,55,38,26,84,11
12/28/2019,64,37,34,61,11
12/29/2019,64,38,36,69,10
12/30/2019,77,37,55,89,9
12/31/2019,52,37,23,55,9
1/1/2020,38,36,25,46,9
1/2/2020,45,36,39,102,8
1/3/2020,51,37,27,63,10
1/4/2020,51,38,19,85,10
1/5/2020,52,39,25,62,9
1/6/2020,62,37,39,64,9
1/7/2020,50,38,39,66,11
1/8/2020,52,40,22,70,11
1/9/2020,82,38,58,71,13
1/10/2020,44,37,27,47,9
1/11/2020,44,38,25,80,9
1/12/2020,43,38,17,46,5
1/13/2020,42,38,15,51,8
1/14/2020,40,32,17,48,9
1/15/2020,44,29,16,63,9
1/16/2020,70,60,41,78,12
1/17/2020,86,34,40,125,20
1/18/2020,59,30,25,75,7
1/19/2020,76,34,71,110,15
1/20/2020,56,31,20,65,9
1/21/2020,62,36,41,50,15
1/22/2020,82,36,43,64,15
1/23/2020,60,32,29,59,18
1/24/2020,71,30,31,44,13
1/25/2020,40,29,34,80,12
1/26/2020,63,30,51,89,11
1/27/2020,48,30,29,83,13
1/28/2020,72,31,39,74,17
1/29/2020,70,30,42,92,19
1/30/2020,38,30,21,80,20
1/31/2020,56,30,27,54,16
2/1/2020,57,30,39,73,14
2/2/2020,52,30,35,64,12
2/3/2020,59,30,50,46,15
2/4/2020,43,30,53,51,14
2/5/2020,67,30,57,52,12
2/6/2020,63,30,26,50,18
2/7/2020,55,28,28,50,16
2/8/2020,74,30,24,67,12
2/9/2020,48,30,35,50,12
2/10/2020,51,31,27,91,15
2/11/2020,75,32,26,98,16
2/12/2020,65,35,19,126,19
2/13/2020,63,33,23,83,20
2/14/2020,81,33,36,60,18
2/15/2020,74,26,51,191,17
2/16/2020,70,23,35,118,16
2/17/2020,43,21,30,170,12
2/18/2020,62,30,55,182,15
2/19/2020,54,22,28,62,11
2/20/2020,43,20,21,73,13
2/21/2020,35,20,25,80,14
2/22/2020,58,19,75,85,13
2/23/2020,39,15,37,88,9
2/24/2020,32,19,21,89,9
2/25/2020,40,19,25,92,13
2/26/2020,52,19,27,89,13
2/27/2020,54,18,40,84,13
2/28/2020,56,21,33,121,16
2/29/2020,64,22,52,144,13
3/1/2020,---,---,---,---,---
3/2/2020,22,---,35,213,11
3/3/2020,22,---,---,201,15
3/4/2020,54,---,39,152,13
3/5/2020,59,---,32,206,5
3/6/2020,24,17,52,95,3
3/7/2020,34,27,40,54,7
3/8/2020,30,24,40,58,5
3/9/2020,52,22,38,59,7
3/10/2020,32,21,39,43,4
3/11/2020,25,20,36,41,4
3/12/2020,34,20,46,63,4
3/13/2020,44,19,58,72,10
3/14/2020,32,19,51,69,6
3/15/2020,66,22,59,179,8
3/16/2020,53,18,63,92,8
3/17/2020,48,19,62,70,9
3/18/2020,40,18,38,101,9
3/19/2020,45,18,35,90,6
3/20/2020,69,---,33,99,7
3/21/2020,51,---,11,83,8
3/22/2020,42,---,15,84,6
3/23/2020,27,---,5,71,7
3/24/2020,52,---,14,105,7
3/25/2020,70,---,25,93,11
3/26/2020,34,---,6,99,5
3/27/2020,44,---,9,67,5
3/28/2020,40,---,6,117,5
3/29/2020,58,11,12,124,6
3/30/2020,65,14,11,91,7
3/31/2020,53,9,10,76,5
3/31/2020,47,11,14,96,6
4/1/2020,51,25,35,129,10
4/2/2020,55,25,22,57,7
4/3/2020,55,27,22,62,6
4/4/2020,66,28,25,83,7
4/5/2020,66,28,19,103,8
4/6/2020,56,26,29,73,9
4/7/2020,42,25,23,56,9
4/8/2020,33,26,13,69,7
4/9/2020,59,28,19,73,10
4/10/2020,65,27,26,132,12
4/11/2020,109,27,18,135,6
4/12/2020,82,27,31,136,13
4/13/2020,52,26,17,86,9
4/14/2020,54,28,22,109,10
4/15/2020,57,27,19,109,11
4/16/2020,60,27,17,87,13
4/17/2020,60,27,19,92,11
4/18/2020,53,28,15,100,10
4/19/2020,73,29,20,147,14
4/20/2020,78,28,20,116,9
4/21/2020,69,28,17,59,10
4/22/2020,111,31,26,75,11
4/23/2020,66,27,17,88,9
4/24/2020,71,27,22,70,8
4/25/2020,64,26,29,77,9
4/26/2020,75,26,23,101,10
4/27/2020,51,25,18,131,8
4/28/2020,59,20,22,82,13
4/29/2020,67,25,19,85,11
4/30/2020,80,22,37,77,17
5/1/2020,55,26,21,83,10
5/2/2020,36,22,12,80,9
5/3/2020,65,34,35,49,11
5/4/2020,53,21,14,75,8
5/5/2020,53,22,18,73,9
5/6/2020,52,22,14,63,7
5/7/2020,67,24,18,69,9
5/8/2020,91,22,18,120,10
5/9/2020,77,22,22,75,12
5/10/2020,72,23,27,81,15
5/11/2020,54,24,18,83,8
5/12/2020,57,23,20,81,10
5/13/2020,55,22,17,79,8
5/14/2020,61,23,17,64,12
5/15/2020,66,23,18,62,9
5/16/2020,65,23,17,77,8
5/17/2020,74,23,18,122,9
5/18/2020,62,21,15,79,10
5/19/2020,42,23,15,119,13
5/20/2020,61,23,14,73,9
5/21/2020,33,23,14,79,12
5/22/2020,70,22,16,88,17
5/23/2020,42,22,15,87,8
5/24/2020,62,21,26,65,11
5/25/2020,50,25,15,44,9
5/26/2020,52,42,18,45,8
5/27/2020,37,22,12,76,10
5/28/2020,64,35,16,136,16
5/29/2020,62,27,16,134,12
5/30/2020,63,38,36,73,11
5/31/2020,54,32,28,66,9
6/1/2020,61,23,22,69,10
6/2/2020,50,22,20,57,8
6/3/2020,47,21,14,48,11
6/4/2020,56,31,18,41,11
6/5/2020,62,24,17,96,12
6/6/2020,69,24,16,98,14
6/7/2020,66,26,19,96,15
6/8/2020,72,23,23,56,12
6/9/2020,81,24,38,61,13
6/10/2020,67,21,24,61,14
6/11/2020,63,24,17,79,10
6/12/2020,55,22,14,97,13
6/13/2020,68,24,14,99,12
6/14/2020,64,30,17,97,12
6/15/2020,76,23,18,95,13
6/16/2020,74,24,24,59,11
6/17/2020,74,23,20,73,12
6/18/2020,67,24,20,79,9
6/19/2020,57,22,14,75,11
6/20/2020,73,23,20,92,17
6/21/2020,67,22,17,90,10
6/22/2020,71,25,19,69,11
6/23/2020,58,22,21,70,15
6/24/2020,58,22,16,124,19
6/25/2020,80,25,53,85,23
6/26/2020,78,24,23,97,19
6/27/2020,75,25,18,69,14
6/28/2020,80,25,16,81,11
6/29/2020,78,24,15,90,15
6/30/2020,79,24,18,86,15
7/1/2020,74,29,15,94,14
7/2/2020,79,24,20,71,13
7/3/2020,58,27,23,88,14
7/4/2020,70,23,16,71,14
7/5/2020,67,24,16,57,12
7/6/2020,75,39,16,66,16
7/7/2020,57,30,15,63,16
7/8/2020,69,28,15,90,15
7/9/2020,60,22,14,102,12
7/10/2020,70,24,21,113,19
7/11/2020,86,23,20,111,16
7/12/2020,68,22,24,79,9
7/13/2020,68,25,20,71,13
7/14/2020,69,23,15,71,16
7/15/2020,63,22,14,51,12
7/16/2020,55,27,13,52,11
7/17/2020,66,31,17,68,14
7/18/2020,59,25,17,84,15
7/19/2020,71,25,21,90,10
7/20/2020,66,20,14,119,12
7/21/2020,87,24,48,95,14
7/22/2020,63,23,20,75,15
7/23/2020,63,25,15,130,11
7/24/2020,67,24,18,98,13
7/25/2020,69,24,13,92,11
7/26/2020,62,26,11,79,10
7/27/2020,67,31,12,89,12
7/28/2020,71,24,21,160,14
7/29/2020,67,24,17,164,14
7/30/2020,76,24,14,136,14
7/31/2020,68,25,13,115,14
8/1/2020,69,22,16,134,14
8/2/2020,91,27,26,102,16
8/3/2020,95,26,19,90,16
8/4/2020,73,27,12,91,12
8/5/2020,86,26,15,84,15
8/6/2020,88,27,21,108,16
8/7/2020,81,26,18,119,14
8/8/2020,79,28,17,79,14
8/9/2020,74,25,17,82,12
8/10/2020,81,25,19,76,12
8/11/2020,96,26,19,78,12
8/12/2020,93,25,37,68,18
8/13/2020,81,24,19,58,13
8/14/2020,41,21,21,68,17
8/15/2020,58,23,24,59,14
8/16/2020,52,24,20,68,10
8/17/2020,56,22,17,67,10
8/18/2020,75,25,19,99,14
8/19/2020,80,33,29,82,18
8/20/2020,62,30,18,64,13
8/21/2020,71,32,10,58,10
8/22/2020,84,31,20,63,16
8/23/2020,72,33,27,88,14
8/24/2020,79,31,17,68,14
8/25/2020,74,33,13,75,17
8/26/2020,63,31,9,100,11
8/27/2020,57,31,10,80,11
8/28/2020,84,33,15,67,16
8/29/2020,70,33,12,71,12
8/30/2020,74,33,15,79,10
8/31/2020,69,33,13,134,14
9/1/2020,71,51,11,37,22
9/2/2020,72,51,12,38,28
9/3/2020,80,49,13,39,26
9/4/2020,66,50,15,35,17
9/5/2020,70,49,15,46,22
9/6/2020,75,51,14,53,23
9/7/2020,72,51,16,60,22
9/8/2020,78,52,11,37,23
9/9/2020,82,52,11,34,19
9/10/2020,77,50,11,42,24
9/11/2020,89,51,17,50,35
9/12/2020,67,50,13,50,25
9/13/2020,72,51,12,55,19
9/14/2020,72,53,13,56,23
9/15/2020,57,52,17,45,23
9/16/2020,67,50,15,41,30
9/17/2020,65,52,11,45,23
9/18/2020,70,51,15,40,19
9/19/2020,88,56,14,40,20
9/20/2020,73,52,15,31,13
9/21/2020,65,50,19,28,18
9/22/2020,62,50,15,39,19
9/23/2020,73,51,17,32,30
9/24/2020,57,44,16,39,29
9/25/2020,74,53,15,42,27
9/26/2020,73,52,18,42,31
9/27/2020,70,52,17,45,24
9/28/2020,74,53,13,37,20
9/29/2020,68,53,11,32,22
9/30/2020,57,51,11,35,24
10/1/2020,73,53,14,37,17
10/2/2020,83,54,14,37,22
10/3/2020,74,52,17,35,29
10/4/2020,79,52,16,43,24
10/5/2020,62,52,11,47,15
10/6/2020,64,53,8,45,21
10/7/2020,77,55,11,43,26
10/8/2020,68,54,11,44,25
10/9/2020,74,52,15,49,25
10/10/2020,70,53,17,35,25
10/11/2020,69,52,16,45,22
10/12/2020,58,51,15,39,26
10/13/2020,72,53,20,39,29
10/14/2020,81,54,19,44,30
10/15/2020,79,54,15,48,28
10/16/2020,68,52,13,43,28
10/17/2020,70,52,16,36,36
10/18/2020,60,52,12,37,26
10/19/2020,64,53,13,37,26
10/20/2020,63,53,19,31,36
10/21/2020,57,53,17,33,30
10/22/2020,53,53,18,29,26
10/23/2020,39,53,9,22,12
10/24/2020,56,54,11,34,25
10/25/2020,52,54,13,42,20
10/26/2020,57,55,14,41,28
10/27/2020,52,54,17,34,30
10/28/2020,66,54,29,32,33
10/29/2020,57,55,15,35,26
10/30/2020,63,55,18,34,19
10/31/2020,45,55,15,29,20
11/1/2020,56,54,27,27,27
11/2/2020,49,54,11,29,10
11/3/2020,54,55,12,30,22
11/4/2020,54,56,15,36,22
11/5/2020,58,55,17,27,35
11/6/2020,80,57,27,36,39
11/7/2020,65,56,20,29,32
11/8/2020,67,55,21,29,29
11/9/2020,72,57,22,33,36
11/10/2020,82,56,18,37,32
11/11/2020,79,57,17,38,42
11/12/2020,61,57,12,36,30
11/13/2020,57,57,12,31,26
11/14/2020,67,58,14,34,28
11/15/2020,59,57,10,35,23
11/16/2020,64,60,12,33,20
11/17/2020,60,57,18,39,26
11/18/2020,59,67,12,41,39
11/19/2020,77,57,20,38,41
11/20/2020,62,59,13,32,22
11/21/2020,67,57,24,32,30
11/22/2020,70,56,30,33,32
11/23/2020,69,58,23,30,34
11/24/2020,68,57,12,35,20
11/25/2020,55,56,15,33,27
11/26/2020,60,58,18,34,33
11/27/2020,51,57,8,26,23
11/28/2020,54,57,14,40,31
11/29/2020,48,56,9,26,17
11/30/2020,28,56,6,25,9
12/1/2020,47,56,10,26,10
12/2/2020,51,57,9,24,16
12/3/2020,42,56,9,29,24
12/4/2020,46,62,10,26,25
12/5/2020,31,58,7,22,15
12/6/2020,35,58,9,23,19
12/7/2020,25,57,7,24,14
12/8/2020,37,57,11,22,17
12/9/2020,34,57,6,24,13
12/10/2020,33,59,6,21,14
12/11/2020,36,62,11,23,20
12/12/2020,38,63,7,27,14
12/13/2020,29,57,6,25,16
12/14/2020,27,56,7,26,14
12/15/2020,45,55,17,25,16
12/16/2020,32,55,12,23,11
12/17/2020,29,56,15,26,17
12/18/2020,32,56,12,25,15
12/19/2020,39,56,14,21,15
12/20/2020,38,56,14,22,15
12/21/2020,25,56,13,20,8
12/22/2020,40,55,9,18,15
12/23/2020,68,51,18,25,18
12/24/2020,52,52,11,22,18
12/25/2020,39,51,9,16,9
12/26/2020,37,51,7,18,9
12/27/2020,44,52,9,19,10
12/28/2020,45,51,8,24,17
12/29/2020,26,51,5,23,10
12/30/2020,39,51,6,22,10
12/31/2020,41,52,10,33,14
1/1/2021,43,58,29,35,65
1/2/2021,58,86,38,64,80
1/3/2021,64,93,25,62,86
1/4/2021,50,67,24,31,77
1/5/2021,59,89,24,35,77
1/6/2021,73,81,29,66,85
1/7/2021,36,52,22,55,72
1/8/2021,38,68,26,51,71
1/9/2021,60,77,34,42,80
1/10/2021,24,39,16,38,59
1/11/2021,51,72,17,57,68
1/12/2021,29,58,20,44,77
1/13/2021,36,47,17,32,68
1/14/2021,36,78,20,38,65
1/15/2021,52,82,20,56,65
1/16/2021,70,92,19,38,67
1/17/2021,58,86,22,41,93
1/18/2021,51,64,21,37,78
1/19/2021,42,56,19,35,58
1/20/2021,54,45,17,33,72
1/21/2021,63,51,21,38,67
1/22/2021,84,112,32,54,67
1/23/2021,89,126,47,61,104
1/24/2021,64,90,19,31,75
1/25/2021,62,95,29,67,134
1/26/2021,57,79,34,39,71
1/27/2021,33,37,25,20,63
1/28/2021,28,49,25,28,53
1/29/2021,30,53,26,36,65
1/30/2021,46,39,25,32,64
1/31/2021,41,55,24,29,68
2/1/2021,73,38,26,46,34
2/2/2021,53,40,14,55,25
2/3/2021,32,40,11,42,19
2/4/2021,36,40,14,47,24
2/5/2021,29,40,14,45,35
2/6/2021,34,40,8,57,15
2/7/2021,33,40,10,57,13
2/8/2021,26,39,10,54,17
2/9/2021,33,40,13,47,22
2/10/2021,50,40,13,49,16
2/11/2021,38,43,13,35,17
2/12/2021,63,43,16,33,42
2/13/2021,59,40,12,40,16
2/14/2021,55,40,11,42,19
2/15/2021,42,40,13,37,25
2/16/2021,43,40,11,42,26
2/17/2021,46,40,25,41,37
2/18/2021,53,44,13,41,29
2/19/2021,32,42,20,41,33
2/20/2021,45,39,13,53,20
2/21/2021,36,39,10,48,17
2/22/2021,68,42,22,41,40
2/23/2021,66,40,16,54,23
2/24/2021,42,40,10,33,16
2/25/2021,31,43,12,45,23
2/26/2021,48,43,13,40,20
2/27/2021,59,44,15,50,31
2/28/2021,68,40,18,60,18
3/1/2021,62,45,13,38,18
3/2/2021,55,50,17,53,28
3/3/2021,59,46,21,50,35
3/4/2021,62,45,19,49,31
3/5/2021,65,54,16,59,30
3/6/2021,71,59,25,52,42
3/7/2021,64,41,23,51,31
3/8/2021,58,40,16,41,22
3/9/2021,51,41,15,33,22
3/10/2021,60,42,21,42,39
3/11/2021,38,39,9,43,21
3/12/2021,66,41,19,45,25
3/13/2021,53,41,13,41,25
3/14/2021,52,41,16,37,21
3/15/2021,55,42,18,49,34
3/16/2021,67,46,13,57,36
3/17/2021,78,55,20,53,45
3/18/2021,78,45,16,74,40
3/19/2021,73,42,14,59,35
3/20/2021,65,44,16,56,31
3/21/2021,81,41,16,51,17
3/22/2021,62,41,15,43,18
3/23/2021,51,41,11,44,16
3/24/2021,43,40,11,37,15
3/25/2021,38,41,9,41,17
3/26/2021,57,42,19,53,28
3/27/2021,62,49,13,63,33
3/28/2021,57,43,15,71,31
3/29/2021,65,48,19,67,37
3/30/2021,59,42,15,55,30
3/31/2021,56,43,18,48,25
4/1/2021,28,41,11,43,19
4/2/2021,51,44,11,42,19
4/3/2021,39,42,9,57,22
4/4/2021,68,43,30,49,37
4/5/2021,61,43,15,59,28
4/6/2021,43,43,10,36,18
4/7/2021,30,42,11,43,19
4/8/2021,39,51,12,40,22
4/9/2021,55,43,14,49,28
4/10/2021,64,43,16,50,29
4/11/2021,66,50,18,60,31
4/12/2021,69,51,20,54,31
4/13/2021,70,63,18,64,40
4/14/2021,65,55,16,65,32
4/15/2021,67,55,27,50,42
4/16/2021,69,55,20,50,44
4/17/2021,67,43,20,39,41
4/18/2021,57,42,16,32,26
4/19/2021,63,52,14,41,30
4/20/2021,64,52,12,55,30
4/21/2021,76,56,19,50,37
4/22/2021,63,52,14,60,40
4/23/2021,75,51,16,65,42
4/24/2021,88,61,18,73,40
4/25/2021,74,55,17,58,36
4/26/2021,64,52,11,59,24
4/27/2021,75,51,12,65,28
4/28/2021,61,51,15,56,34
4/29/2021,69,60,17,44,38
4/30/2021,71,57,18,55,42
5/1/2021,66,51,15,57,33
5/2/2021,55,47,13,53,17
5/3/2021,61,50,10,51,20
5/4/2021,74,54,18,39,26
5/5/2021,73,53,20,45,38
5/6/2021,57,53,16,66,38
5/7/2021,67,61,26,151,45
