tanggal,pm10,so2,co,o3,no2
4/30/2017,63,43,11,91,10
5/1/2017,68,43,11,85,6
5/2/2017,62,39,15,85,7
5/3/2017,57,41,19,59,9
5/4/2017,55,42,13,59,10
5/5/2017,56,42,12,58,11
5/6/2017,48,40,12,59,9
5/7/2017,53,40,15,59,9
5/8/2017,50,41,17,53,9
5/9/2017,69,42,14,47,14
5/10/2017,80,41,14,37,7
5/11/2017,82,44,21,78,9
5/12/2017,84,42,10,93,10
5/13/2017,70,42,11,76,8
5/14/2017,71,41,13,67,10
5/15/2017,85,46,12,83,10
5/16/2017,88,44,12,93,9
5/17/2017,102,44,15,59,15
5/18/2017,76,42,8,73,7
5/19/2017,83,44,15,77,9
5/20/2017,91,44,8,84,10
5/21/2017,80,46,10,56,15
5/22/2017,65,45,6,56,8
5/23/2017,70,44,7,75,11
5/24/2017,82,44,9,59,9
5/25/2017,95,44,7,59,7
5/26/2017,83,45,9,59,8
5/27/2017,107,46,14,98,18
5/28/2017,63,46,14,62,7
5/29/2017,63,43,13,59,5
5/30/2017,62,48,18,59,8
5/31/2017,56,45,11,59,6
6/1/2017,30,41,11,24,6
6/2/2017,57,43,22,67,9
6/3/2017,81,45,23,59,9
6/4/2017,80,47,27,59,13
6/5/2017,82,45,21,72,10
6/6/2017,53,44,16,65,13
6/7/2017,60,48,12,51,7
6/8/2017,68,49,15,59,10
6/9/2017,69,47,16,59,11
6/10/2017,73,46,16,82,8
6/11/2017,80,46,23,59,11
6/12/2017,67,47,14,45,9
6/13/2017,84,46,23,59,11
6/14/2017,54,44,16,59,11
6/15/2017,74,47,17,59,9
6/16/2017,74,47,19,59,6
6/17/2017,67,48,12,63,7
6/18/2017,55,44,20,70,9
6/19/2017,65,47,15,81,7
6/20/2017,66,49,13,95,8
6/21/2017,78,48,20,59,8
6/22/2017,91,48,23,59,8
6/23/2017,109,46,25,59,6
6/24/2017,60,46,13,59,5
6/25/2017,66,47,29,59,4
6/26/2017,22,44,8,29,3
6/27/2017,20,44,7,35,3
6/28/2017,57,44,27,59,6
6/29/2017,42,44,13,59,5
6/30/2017,28,44,8,36,4
7/1/2017,41,44,16,41,7
7/2/2017,54,47,10,39,5
7/3/2017,51,46,8,43,5
7/4/2017,65,47,12,58,7
7/5/2017,70,47,12,72,5
7/6/2017,59,49,11,87,7
7/7/2017,89,49,19,59,8
7/8/2017,93,48,31,79,11
7/9/2017,62,47,13,65,6
7/10/2017,46,47,13,63,10
7/11/2017,61,50,18,59,15
7/12/2017,53,50,11,71,9
7/13/2017,57,50,16,59,9
7/14/2017,78,51,21,80,10
7/15/2017,71,49,29,46,7
7/16/2017,73,49,32,70,9
7/17/2017,70,50,10,83,6
7/18/2017,94,51,27,77,13
7/19/2017,89,51,20,76,7
7/20/2017,76,49,22,86,6
7/21/2017,66,48,22,122,12
7/22/2017,71,50,19,108,6
7/23/2017,67,49,14,70,6
7/24/2017,75,50,21,86,8
7/25/2017,71,50,14,59,7
7/26/2017,70,51,17,59,7
7/27/2017,63,50,15,69,7
7/28/2017,56,50,13,58,4
7/29/2017,50,50,13,48,5
7/30/2017,57,41,14,59,8
7/31/2017,57,41,14,59,8
8/1/2017,64,51,12,59,4
8/2/2017,56,51,12,58,5
8/3/2017,54,51,10,65,4
8/4/2017,64,51,11,93,5
8/5/2017,79,51,19,79,4
8/6/2017,81,51,19,80,4
8/7/2017,85,50,20,56,3
8/8/2017,57,51,19,83,6
8/9/2017,57,51,24,109,7
8/10/2017,54,50,14,85,9
8/11/2017,59,50,33,83,7
8/12/2017,68,51,18,70,4
8/13/2017,69,51,15,62,1
8/14/2017,80,51,21,94,5
8/15/2017,87,50,23,66,8
8/16/2017,66,51,19,59,3
8/17/2017,72,51,16,86,3
8/18/2017,73,51,13,62,3
8/19/2017,60,51,8,56,2
8/20/2017,58,50,9,62,8
8/21/2017,86,51,15,64,8
8/22/2017,92,51,25,91,8
8/23/2017,101,52,19,51,8
8/24/2017,61,51,10,50,8
8/25/2017,64,51,9,52,8
8/26/2017,71,52,12,48,8
8/27/2017,77,51,17,41,8
8/28/2017,66,51,12,39,8
8/29/2017,77,52,14,103,8
8/30/2017,62,51,13,45,8
8/31/2017,74,51,13,68,8
9/1/2017,64,51,9,62,7
9/2/2017,78,51,10,65,11
9/3/2017,107,51,19,57,10
9/4/2017,103,52,18,89,11
9/5/2017,64,52,9,64,9
9/6/2017,66,51,18,55,12
9/7/2017,68,51,13,51,11
9/8/2017,78,52,11,56,12
9/9/2017,72,52,11,61,10
9/10/2017,59,52,9,86,8
9/11/2017,65,51,14,75,9
9/12/2017,91,52,17,67,20
9/13/2017,71,53,14,120,11
9/14/2017,89,53,18,105,11
9/15/2017,93,52,23,99,11
9/16/2017,75,52,16,57,12
9/17/2017,60,52,11,56,9
9/18/2017,66,52,8,40,10
9/19/2017,60,52,7,79,7
9/20/2017,58,52,7,83,7
9/21/2017,77,54,14,63,21
9/22/2017,68,52,15,93,12
9/23/2017,81,53,22,75,13
9/24/2017,73,54,12,64,9
9/25/2017,68,52,15,62,12
9/26/2017,75,51,22,47,11
9/27/2017,45,51,6,22,6
9/28/2017,61,51,29,89,12
9/29/2017,69,41,13,86,8
9/30/2017,54,52,11,43,11
10/1/2017,47,41,12,61,10
10/2/2017,55,52,23,52,9
10/3/2017,58,51,28,56,13
10/4/2017,56,52,15,72,11
10/5/2017,66,52,16,50,9
10/6/2017,62,52,8,56,8
10/7/2017,71,52,17,76,9
10/8/2017,66,52,10,57,9
10/9/2017,72,52,17,64,13
10/10/2017,58,51,27,82,14
10/11/2017,67,52,16,75,22
10/12/2017,77,52,16,81,16
10/13/2017,55,52,23,72,15
10/14/2017,52,53,8,69,10
10/15/2017,61,53,5,89,8
10/16/2017,44,53,6,55,10
10/17/2017,52,52,11,62,10
10/18/2017,61,53,9,91,15
10/19/2017,57,52,16,86,14
10/20/2017,51,52,25,71,13
10/21/2017,84,53,42,104,15
10/22/2017,67,53,13,80,9
10/23/2017,66,52,16,78,10
10/24/2017,51,52,10,110,8
10/25/2017,52,52,9,93,10
10/26/2017,61,53,9,53,12
10/27/2017,56,53,10,77,14
10/28/2017,73,52,15,69,11
10/29/2017,80,52,29,53,9
10/30/2017,74,52,16,52,15
10/31/2017,57,52,9,77,12
11/1/2017,55,53,6,100,9
11/2/2017,83,54,8,98,10
11/3/2017,65,53,8,86,15
11/4/2017,66,53,4,71,24
11/5/2017,72,53,7,63,12
11/6/2017,54,53,14,59,7
11/7/2017,51,53,6,59,10
11/8/2017,57,53,18,49,9
11/9/2017,59,53,15,59,10
11/10/2017,52,53,10,106,11
11/11/2017,58,53,12,122,12
11/12/2017,48,52,9,99,9
11/13/2017,51,53,13,52,11
11/14/2017,54,53,19,89,11
11/15/2017,46,53,10,98,20
11/16/2017,72,53,11,85,15
11/17/2017,51,53,20,126,18
11/18/2017,55,53,16,55,10
11/19/2017,57,53,16,80,8
11/20/2017,57,53,12,79,9
11/21/2017,59,54,14,97,15
11/22/2017,65,53,13,117,10
11/23/2017,51,53,10,50,8
11/24/2017,38,53,6,31,6
11/25/2017,40,53,6,24,7
11/26/2017,25,53,14,24,3
11/27/2017,12,52,14,17,5
11/28/2017,16,53,14,17,4
11/29/2017,25,53,14,28,4
11/30/2017,20,27,14,24,6
12/1/2017,16,26,14,17,4
12/2/2017,35,26,8,22,5
12/3/2017,39,27,14,32,5
12/4/2017,30,27,14,22,3
12/5/2017,37,27,7,50,6
12/6/2017,43,28,6,86,7
12/7/2017,41,31,5,66,8
12/8/2017,41,29,14,63,6
12/9/2017,21,27,14,28,5
12/10/2017,20,27,14,17,3
12/11/2017,31,27,14,20,4
12/12/2017,24,27,12,46,8
12/13/2017,24,27,14,14,7
12/14/2017,35,28,7,58,13
12/15/2017,41,28,7,35,7
12/16/2017,63,29,14,38,7
12/17/2017,31,28,14,27,7
12/18/2017,20,29,14,32,7
12/19/2017,33,29,14,38,8
12/20/2017,39,28,8,33,9
12/21/2017,35,28,15,34,7
12/22/2017,25,28,14,33,5
12/23/2017,28,30,14,37,4
12/24/2017,38,30,14,43,5
12/25/2017,30,29,14,30,5
12/26/2017,38,30,14,33,4
12/27/2017,55,30,14,27,5
12/28/2017,29,30,14,48,6
12/29/2017,72,35,27,77,13
12/30/2017,60,34,19,56,9
12/31/2017,63,33,25,36,9
1/1/2018,76,31,31,33,6
1/2/2018,23,31,7,36,3
1/3/2018,53,35,16,96,10
1/4/2018,53,33,12,49,9
1/5/2018,44,32,12,18,6
1/6/2018,18,30,5,21,4
1/7/2018,26,30,8,19,5
1/8/2018,62,32,16,48,6
1/9/2018,45,32,11,37,7
1/10/2018,36,34,12,55,9
1/11/2018,37,38,9,43,7
1/12/2018,37,33,13,47,9
1/13/2018,51,28,13,59,8
1/14/2018,26,72,7,29,5
1/15/2018,22,72,11,59,7
1/16/2018,18,70,7,59,5
1/17/2018,35,52,12,28,11
1/18/2018,38,52,19,59,10
1/19/2018,36,51,29,24,13
1/20/2018,24,51,7,29,5
1/21/2018,21,51,6,31,4
1/22/2018,20,52,7,25,3
1/23/2018,22,52,7,45,5
1/24/2018,33,53,15,38,7
1/25/2018,21,53,8,23,6
1/26/2018,18,53,7,19,5
1/27/2018,23,54,6,31,4
1/28/2018,34,55,9,33,6
1/29/2018,16,54,8,13,5
1/30/2018,14,28,8,16,4
1/31/2018,21,54,8,31,5
2/1/2018,37,43,21,40,9
2/2/2018,44,45,33,41,12
2/3/2018,39,44,16,39,12
2/4/2018,32,47,17,34,11
2/5/2018,26,46,11,26,7
2/6/2018,45,48,23,38,11
2/7/2018,42,50,23,35,11
2/8/2018,52,49,38,31,11
2/9/2018,53,28,47,30,10
2/10/2018,40,2,30,34,10
2/11/2018,35,3,12,29,7
2/12/2018,50,2,24,40,7
2/13/2018,57,2,17,38,10
2/14/2018,60,28,16,59,10
2/15/2018,55,2,47,22,12
2/16/2018,19,2,11,31,5
2/17/2018,53,3,18,31,11
2/18/2018,30,3,11,45,6
2/19/2018,30,3,11,34,7
2/20/2018,45,5,22,41,11
2/21/2018,57,5,12,41,11
2/22/2018,53,4,20,35,10
2/23/2018,64,5,20,61,14
2/24/2018,41,2,12,42,10
2/25/2018,60,3,13,64,10
2/26/2018,60,4,10,58,10
2/27/2018,37,3,19,52,12
2/28/2018,54,2,16,43,10
3/1/2018,72,3,27,70,15
3/2/2018,51,4,18,95,11
3/3/2018,62,6,12,54,18
3/4/2018,60,5,23,95,19
3/5/2018,61,4,27,50,11
3/6/2018,64,24,21,62,13
3/7/2018,55,21,27,32,10
3/8/2018,50,21,14,44,9
3/9/2018,53,22,21,48,12
3/10/2018,53,23,23,27,9
3/11/2018,39,22,14,32,8
3/12/2018,32,22,16,40,9
3/13/2018,33,25,9,33,5
3/14/2018,58,28,16,61,8
3/15/2018,56,24,15,42,9
3/16/2018,75,26,15,66,11
3/17/2018,66,22,16,46,18
3/18/2018,64,23,39,85,8
3/19/2018,41,23,14,79,9
3/20/2018,46,22,12,88,22
3/21/2018,62,21,31,87,13
3/22/2018,27,21,8,39,6
3/23/2018,75,22,30,90,10
3/24/2018,60,23,15,37,11
3/25/2018,36,21,11,38,9
3/26/2018,51,21,21,36,12
3/27/2018,41,22,11,43,6
3/28/2018,75,23,30,66,26
3/29/2018,71,25,22,105,19
3/30/2018,56,25,20,68,30
3/31/2018,37,22,9,39,8
4/1/2018,37,21,7,42,4
4/2/2018,36,22,12,37,5
4/3/2018,47,22,19,39,11
4/4/2018,39,24,9,48,14
4/5/2018,81,28,23,91,14
4/6/2018,52,24,14,46,11
4/7/2018,68,24,24,41,9
4/8/2018,43,23,9,27,8
4/9/2018,51,22,15,49,7
4/10/2018,45,23,15,43,9
4/11/2018,71,24,23,48,11
4/12/2018,67,24,11,26,8
4/13/2018,60,28,16,59,10
4/14/2018,60,28,16,59,10
4/15/2018,59,24,17,63,11
4/16/2018,65,23,27,71,13
4/17/2018,63,23,24,69,16
4/18/2018,81,25,21,75,14
4/19/2018,86,25,33,59,18
4/20/2018,76,24,24,33,11
4/21/2018,73,23,41,58,13
4/22/2018,70,26,29,45,14
4/23/2018,51,22,30,43,11
4/24/2018,54,23,32,45,15
4/25/2018,56,23,37,18,10
4/26/2018,63,24,33,13,12
4/27/2018,54,23,16,21,6
4/28/2018,41,25,13,55,11
4/29/2018,54,23,21,66,9
4/30/2018,78,24,29,89,22
5/1/2018,73,25,14,57,8
5/2/2018,88,25,20,75,15
5/3/2018,103,27,23,70,16
5/4/2018,87,24,46,60,15
5/5/2018,72,26,27,65,13
5/6/2018,70,26,11,46,10
5/7/2018,68,27,13,40,9
5/8/2018,79,26,18,96,14
5/9/2018,93,27,21,60,12
5/10/2018,73,25,12,57,10
5/11/2018,74,27,12,41,12
5/12/2018,103,27,27,75,11
5/13/2018,96,26,23,61,11
5/14/2018,87,26,15,92,10
5/15/2018,94,27,24,74,15
5/16/2018,87,28,15,53,9
5/17/2018,65,25,16,39,11
5/18/2018,74,26,20,42,9
5/19/2018,59,24,13,62,9
5/20/2018,57,25,29,49,10
5/21/2018,56,25,20,60,9
5/22/2018,55,25,12,34,7
5/23/2018,58,26,10,30,9
5/24/2018,42,25,12,53,8
5/25/2018,61,26,22,57,10
5/26/2018,71,29,15,51,11
5/27/2018,62,26,22,56,8
5/28/2018,61,24,55,64,9
5/29/2018,84,28,20,57,12
5/30/2018,86,25,24,67,13
5/31/2018,83,28,21,114,20
6/1/2018,69,25,23,94,11
6/2/2018,78,26,13,46,10
6/3/2018,82,26,16,61,8
6/4/2018,73,27,11,61,9
6/5/2018,67,26,11,70,8
6/6/2018,78,26,13,71,8
6/7/2018,79,25,15,86,7
6/8/2018,68,27,13,62,10
6/9/2018,100,27,39,73,19
6/10/2018,75,26,23,107,11
6/11/2018,70,27,11,96,8
6/12/2018,66,26,13,67,7
6/13/2018,64,25,30,66,8
6/14/2018,55,25,13,51,4
6/15/2018,56,26,18,60,8
6/16/2018,61,25,24,49,10
6/17/2018,48,27,7,42,5
6/18/2018,51,27,6,36,4
6/19/2018,60,26,10,44,8
6/20/2018,73,26,14,37,6
6/21/2018,51,27,6,34,5
6/22/2018,66,28,16,31,10
6/23/2018,81,27,14,29,7
6/24/2018,50,25,9,62,7
6/25/2018,35,25,11,54,8
6/26/2018,44,26,26,63,11
6/27/2018,60,26,22,48,14
6/28/2018,69,27,24,72,10
6/29/2018,65,28,14,66,9
6/30/2018,65,30,13,99,12
7/1/2018,96,28,27,97,13
7/2/2018,79,29,21,48,11
7/3/2018,79,29,18,95,10
7/4/2018,104,31,24,96,16
7/5/2018,63,29,14,62,11
7/6/2018,74,31,12,84,11
7/7/2018,95,30,32,55,15
7/8/2018,95,29,30,50,14
7/9/2018,63,29,12,76,13
7/10/2018,87,29,19,45,11
7/11/2018,70,32,16,48,14
7/12/2018,74,32,12,77,10
7/13/2018,80,30,15,,11
7/14/2018,84,33,18,81,14
7/15/2018,59,29,10,86,10
7/16/2018,61,33,11,87,12
7/17/2018,81,30,20,86,12
7/18/2018,88,29,19,77,14
7/19/2018,82,30,14,72,13
7/20/2018,79,30,14,57,11
7/21/2018,74,32,9,79,9
7/22/2018,77,29,21,48,11
7/23/2018,60,28,16,59,10
7/24/2018,92,32,22,72,15
7/25/2018,75,29,18,91,11
7/26/2018,78,33,21,80,12
7/27/2018,86,31,14,95,12
7/28/2018,92,32,28,118,13
7/29/2018,74,30,19,89,13
7/30/2018,92,31,22,78,16
7/31/2018,79,29,16,83,10
8/1/2018,86,31,17,92,14
8/2/2018,68,31,8,103,13
8/3/2018,68,32,11,88,14
8/4/2018,59,31,8,87,12
8/5/2018,65,35,11,84,11
8/6/2018,71,34,10,97,11
8/7/2018,79,34,19,79,13
8/8/2018,92,32,18,59,15
8/9/2018,60,28,16,59,10
8/10/2018,65,33,7,63,16
8/11/2018,67,31,12,59,18
8/12/2018,77,31,14,63,11
8/13/2018,66,30,9,55,7
8/14/2018,72,31,7,65,9
8/15/2018,62,30,8,67,11
8/16/2018,70,31,11,79,9
8/17/2018,62,31,7,76,7
8/18/2018,62,30,10,85,7
8/19/2018,79,32,15,70,13
8/20/2018,80,30,17,51,11
8/21/2018,73,32,12,76,11
8/22/2018,62,31,7,89,9
8/23/2018,60,30,8,89,16
8/24/2018,81,32,16,50,18
8/25/2018,76,31,10,58,10
8/26/2018,75,30,12,66,9
8/27/2018,79,31,13,77,13
8/28/2018,83,31,11,81,12
8/29/2018,67,30,10,50,10
8/30/2018,85,31,10,61,10
8/31/2018,65,30,8,65,9
9/1/2018,68,29,15,77,11
9/2/2018,73,30,14,65,8
9/3/2018,56,29,19,59,24
9/4/2018,52,37,7,71,24
9/5/2018,51,31,9,75,12
9/6/2018,82,35,19,59,13
9/7/2018,69,33,21,59,10
9/8/2018,47,33,9,72,10
9/9/2018,81,34,24,43,13
9/10/2018,69,33,13,52,11
9/11/2018,63,33,10,43,11
9/12/2018,61,32,6,54,13
9/13/2018,69,35,10,80,13
9/14/2018,62,36,9,80,8
9/15/2018,68,37,11,109,23
9/16/2018,82,34,12,63,11
9/17/2018,62,33,12,45,12
9/18/2018,64,32,12,49,9
9/19/2018,58,34,8,40,10
9/20/2018,70,34,12,42,11
9/21/2018,80,33,18,34,11
9/22/2018,55,33,18,83,12
9/23/2018,84,33,18,70,10
9/24/2018,69,33,19,61,13
9/25/2018,78,32,20,86,12
9/26/2018,94,33,18,77,15
9/27/2018,72,34,13,93,9
9/28/2018,70,33,16,67,10
9/29/2018,62,33,10,78,10
9/30/2018,63,32,12,68,11
10/1/2018,92,33,11,77,9
10/2/2018,76,31,18,52,11
10/3/2018,70,32,8,74,10
10/4/2018,73,32,11,72,7
10/5/2018,67,34,6,67,5
10/6/2018,70,33,6,69,6
10/7/2018,87,34,12,49,9
10/8/2018,66,34,9,61,7
10/9/2018,62,34,7,61,8
10/10/2018,79,36,15,87,13
10/11/2018,81,36,11,64,11
10/12/2018,77,33,11,66,9
10/13/2018,64,35,10,89,11
10/14/2018,86,35,11,68,9
10/15/2018,73,33,11,65,11
10/16/2018,74,33,14,84,10
10/17/2018,71,34,12,93,12
10/18/2018,61,36,6,93,14
10/19/2018,64,30,15,76,8
10/20/2018,57,28,11,84,13
10/21/2018,65,26,20,62,9
10/22/2018,71,26,13,75,6
10/23/2018,44,26,14,64,8
10/24/2018,62,27,30,90,9
10/25/2018,67,28,21,76,9
10/26/2018,60,29,13,82,10
10/27/2018,77,25,17,66,9
10/28/2018,39,23,12,58,6
10/29/2018,49,22,11,58,10
10/30/2018,61,26,15,57,7
10/31/2018,47,23,14,59,6
11/1/2018,74,24,19,69,10
11/2/2018,48,24,12,47,7
11/3/2018,60,25,24,60,12
11/4/2018,55,23,26,71,9
11/5/2018,56,23,17,77,3
11/6/2018,44,24,13,74,11
11/7/2018,54,24,22,86,11
11/8/2018,56,25,18,72,9
11/9/2018,61,24,20,65,15
11/10/2018,56,24,29,93,10
11/11/2018,63,24,33,62,9
11/12/2018,51,24,31,52,11
11/13/2018,62,23,25,66,14
11/14/2018,46,23,17,41,10
11/15/2018,27,23,11,33,4
11/16/2018,51,26,15,101,9
11/17/2018,59,31,9,93,13
11/18/2018,58,28,11,52,9
11/19/2018,81,25,25,51,10
11/20/2018,56,25,15,82,10
11/21/2018,59,25,17,93,15
11/22/2018,61,26,18,54,12
11/23/2018,58,25,10,92,13
11/24/2018,58,24,29,72,12
11/25/2018,57,23,13,60,9
11/26/2018,72,24,26,63,10
11/27/2018,57,24,27,61,10
11/28/2018,57,25,8,55,10
11/29/2018,62,27,12,54,11
11/30/2018,48,24,9,93,11
12/1/2018,53,26,16,61,13
12/2/2018,68,28,18,71,8
12/3/2018,63,31,17,55,11
12/4/2018,51,24,17,56,11
12/5/2018,62,25,33,59,9
12/6/2018,47,26,10,47,6
12/7/2018,51,26,19,72,9
12/8/2018,59,25,18,63,11
12/9/2018,60,25,15,57,8
12/10/2018,68,24,32,48,11
12/11/2018,74,26,43,104,15
12/12/2018,58,26,30,67,11
12/13/2018,47,26,13,70,10
12/14/2018,41,24,11,60,10
12/15/2018,37,24,6,23,10
12/16/2018,46,25,9,43,3
12/17/2018,41,30,16,78,10
12/18/2018,48,27,9,74,10
12/19/2018,62,27,20,118,10
12/20/2018,51,27,17,67,14
12/21/2018,34,25,8,37,5
12/22/2018,46,31,10,47,8
12/23/2018,39,26,12,42,7
12/24/2018,34,24,8,26,5
12/25/2018,29,24,5,23,3
12/26/2018,31,25,5,22,3
12/27/2018,28,25,7,30,6
12/28/2018,25,24,4,23,3
12/29/2018,30,24,4,21,2
12/30/2018,48,8,3,21,3
12/31/2018,33,8,6,20,4
1/1/2019,16,7,6,24,3
1/2/2019,17,7,5,25,4
1/3/2019,15,7,5,26,4
1/4/2019,32,8,9,48,8
1/5/2019,50,9,10,51,8
1/6/2019,61,11,22,93,11
1/7/2019,70,17,16,62,11
1/8/2019,51,22,11,84,15
1/9/2019,59,27,17,76,9
1/10/2019,59,22,27,76,12
1/11/2019,55,23,28,76,10
1/12/2019,57,26,17,45,10
1/13/2019,61,24,15,55,11
1/14/2019,54,25,20,30,11
1/15/2019,47,27,15,44,10
1/16/2019,27,23,8,26,5
1/17/2019,33,23,14,15,9
1/18/2019,25,23,7,18,5
1/19/2019,38,24,10,20,7
1/20/2019,52,26,32,28,11
1/21/2019,47,24,15,37,9
1/22/2019,31,24,14,38,9
1/23/2019,46,23,23,32,9
1/24/2019,39,19,19,33,10
1/25/2019,26,15,23,27,7
1/26/2019,43,14,37,39,9
1/27/2019,40,13,49,33,8
1/28/2019,32,20,28,28,8
1/29/2019,33,19,33,27,8
1/30/2019,32,21,21,31,9
1/31/2019,24,19,15,36,8
2/1/2019,39,19,31,48,7
2/2/2019,49,20,46,54,9
2/3/2019,64,20,34,46,6
2/4/2019,47,19,23,37,5
2/5/2019,43,19,29,36,6
2/6/2019,36,20,17,41,6
2/7/2019,57,21,24,35,7
2/8/2019,53,23,19,79,10
2/9/2019,55,21,25,52,8
2/10/2019,59,27,17,76,9
2/11/2019,59,27,17,76,9
2/12/2019,51,20,25,50,7
2/13/2019,63,21,26,34,9
2/14/2019,73,20,36,59,10
2/15/2019,54,20,15,39,7
2/16/2019,27,20,11,72,10
2/17/2019,32,20,20,65,12
2/18/2019,47,20,31,72,9
2/19/2019,72,23,30,78,12
2/20/2019,63,22,22,70,12
2/21/2019,55,21,25,61,8
2/22/2019,56,20,34,40,12
2/23/2019,33,20,14,100,9
2/24/2019,51,20,27,86,8
2/25/2019,54,20,23,78,9
2/26/2019,61,22,18,52,7
2/27/2019,64,21,17,45,7
2/28/2019,36,21,16,27,7
3/1/2019,59,27,17,76,9
3/2/2019,34,20,18,48,8
3/3/2019,35,20,12,74,8
3/4/2019,45,21,26,73,9
3/5/2019,33,20,17,73,9
3/6/2019,34,21,23,42,12
3/7/2019,45,21,23,79,9
3/8/2019,76,22,40,75,13
3/9/2019,63,22,24,100,12
3/10/2019,50,21,23,49,15
3/11/2019,52,21,19,30,8
3/12/2019,32,20,13,26,9
3/13/2019,49,21,17,66,8
3/14/2019,58,22,35,92,11
3/15/2019,68,23,22,77,12
3/16/2019,56,20,19,46,8
3/17/2019,33,21,13,29,5
3/18/2019,35,21,13,34,5
3/19/2019,59,20,17,13,6
3/20/2019,38,20,9,37,3
3/21/2019,50,21,21,32,7
3/22/2019,32,20,24,38,4
3/23/2019,25,20,8,25,3
3/24/2019,31,20,5,20,2
3/25/2019,34,20,11,30,7
3/26/2019,63,21,36,60,10
3/27/2019,57,22,17,83,10
3/28/2019,40,21,17,61,15
3/29/2019,62,24,10,63,9
3/30/2019,51,24,17,77,9
3/31/2019,62,23,24,83,9
4/1/2019,59,21,37,93,10
4/2/2019,58,21,34,76,12
4/3/2019,59,21,31,56,9
4/4/2019,58,21,23,71,8
4/5/2019,57,25,12,49,11
4/6/2019,48,21,17,96,9
4/7/2019,60,21,17,62,10
4/8/2019,53,22,17,127,11
4/9/2019,60,25,17,86,18
4/10/2019,82,25,31,118,19
4/11/2019,54,22,20,125,8
4/12/2019,50,22,38,46,8
4/13/2019,44,21,42,55,9
4/14/2019,45,22,37,91,9
4/15/2019,64,22,39,83,10
4/16/2019,62,22,43,109,11
4/17/2019,60,22,27,80,9
4/18/2019,73,21,16,66,8
4/19/2019,60,22,13,31,5
4/20/2019,33,21,17,66,5
4/21/2019,58,22,12,49,4
4/22/2019,58,23,17,49,6
4/23/2019,63,24,17,39,7
4/24/2019,41,22,12,30,6
4/25/2019,59,22,22,60,9
4/26/2019,34,21,12,98,7
4/27/2019,48,21,14,45,8
4/28/2019,59,22,22,45,8
4/29/2019,56,22,17,75,8
4/30/2019,46,22,17,61,8
5/1/2019,41,21,26,76,9
5/2/2019,59,27,17,76,9
5/3/2019,50,26,13,90,7
5/4/2019,57,22,21,76,6
5/5/2019,47,22,25,70,8
5/6/2019,59,27,11,76,9
5/7/2019,59,27,17,76,9
5/8/2019,77,23,52,72,13
5/9/2019,65,23,32,68,16
5/10/2019,52,22,16,61,11
5/11/2019,48,21,21,76,7
5/12/2019,69,22,16,76,6
5/13/2019,57,22,33,76,11
5/14/2019,78,23,22,55,10
5/15/2019,68,24,15,59,8
5/16/2019,55,22,22,88,15
5/17/2019,56,23,16,90,11
5/18/2019,67,25,23,83,10
5/19/2019,86,24,24,74,10
5/20/2019,82,24,14,65,9
5/21/2019,79,22,19,71,9
5/22/2019,67,25,15,60,10
5/23/2019,67,23,17,56,9
5/24/2019,64,26,16,40,11
5/25/2019,74,25,23,59,8
5/26/2019,78,24,20,58,8
5/27/2019,86,24,20,67,9
5/28/2019,62,25,12,49,9
5/29/2019,56,25,13,60,9
5/30/2019,53,23,16,59,9
5/31/2019,60,23,16,62,7
6/1/2019,53,23,13,71,7
6/2/2019,56,23,15,82,7
6/3/2019,53,23,17,69,8
6/4/2019,71,24,19,71,10
6/5/2019,82,25,26,56,12
6/6/2019,51,23,7,55,5
6/7/2019,45,24,6,54,5
6/8/2019,50,22,9,65,9
6/9/2019,48,23,14,85,11
6/10/2019,57,23,15,68,9
6/11/2019,56,24,19,104,10
6/12/2019,57,24,18,89,11
6/13/2019,79,24,23,148,12
6/14/2019,73,25,18,71,9
6/15/2019,52,24,18,90,11
6/16/2019,61,24,15,91,7
6/17/2019,75,25,17,72,11
6/18/2019,62,27,9,59,11
6/19/2019,70,26,19,89,12
6/20/2019,84,25,27,88,12
6/21/2019,75,27,13,97,11
6/22/2019,74,28,18,133,10
6/23/2019,69,26,18,81,12
6/24/2019,72,27,17,90,8
6/25/2019,84,26,20,82,14
6/26/2019,73,27,19,67,11
6/27/2019,65,26,25,116,17
6/28/2019,69,29,17,82,17
6/29/2019,62,29,14,85,9
6/30/2019,64,27,15,83,8
7/1/2019,64,26,12,96,12
7/2/2019,71,26,13,88,11
7/3/2019,63,28,15,77,10
7/4/2019,77,25,14,60,9
7/5/2019,67,26,15,75,10
7/6/2019,61,26,13,69,13
7/7/2019,55,26,6,51,6
7/8/2019,55,27,8,72,6
7/9/2019,69,26,13,82,18
7/10/2019,64,31,11,85,15
7/11/2019,71,28,16,52,12
7/12/2019,67,28,17,60,13
7/13/2019,57,27,11,163,9
7/14/2019,80,29,16,160,9
7/15/2019,65,26,13,62,9
7/16/2019,76,27,16,92,12
7/17/2019,59,27,11,91,12
7/18/2019,64,27,15,69,9
7/19/2019,63,28,16,46,12
7/20/2019,64,27,13,78,9
7/21/2019,60,27,10,86,5
7/22/2019,61,25,14,104,7
7/23/2019,83,28,20,77,12
7/24/2019,72,28,12,76,8
7/25/2019,69,28,17,76,10
7/26/2019,69,28,9,65,10
7/27/2019,66,27,9,79,8
7/28/2019,90,27,14,115,9
7/29/2019,74,27,13,100,10
7/30/2019,83,27,23,75,10
